"","date","Time","individual_ID","region","TEWL_g_m2h","CV","SSWL_g_m2","ambient_temp_C","ambient_RH_percent","CEWL_date_time","abs_humidity_g_m3"
"431",2021-05-03,"15:42:49",96,"vent",37.15,0.17,4.41e-05,25.3,39.6,2021-05-03 15:42:49,9.27335476313981
"432",2021-05-03,"15:43:47",96,"head",32.05,0.22,0.0147,25.3,39.5,2021-05-03 15:43:47,9.24993720060663
"433",2021-05-03,"15:44:35",96,"dewl",35.15,0.19,2e-06,25.3,39.2,2021-05-03 15:44:35,9.17968451300709
"434",2021-05-03,"15:45:22",96,"mite",38.8,0.13,5.18e-05,25.3,39.2,2021-05-03 15:45:22,9.17968451300709
"435",2021-05-03,"15:48:31",97,"dors",22.38,0.33,0.0286,25.3,39,2021-05-03 15:48:31,9.13284938794073
"436",2021-05-03,"15:49:29",97,"vent",41.2,0.18,0,25.2,39.2,2021-05-03 15:49:29,9.12822085178295
"437",2021-05-03,"15:50:14",97,"head",42.81,0.16,4.32e-05,25.2,39.4,2021-05-03 15:50:14,9.17479340714919
"438",2021-05-03,"15:51:12",97,"dewl",42.1,0.14,3.87e-05,25.3,38.9,2021-05-03 15:51:12,9.10943182540754
"439",2021-05-03,"15:52:19",97,"mite",41.92,0.13,3.2e-05,25.2,38.9,2021-05-03 15:52:19,9.05836201873359
"440",2021-05-03,"15:55:12",98,"dors",20.19,0.37,0.0146,25.2,38.8,2021-05-03 15:55:12,9.03507574105047
"441",2021-05-03,"15:56:05",98,"vent",32.61,0.07,8.46e-06,25.3,38.6,2021-05-03 15:56:05,9.039179137808
"442",2021-05-03,"15:57:11",98,"head",28.15,0.26,0.022,25.3,38.4,2021-05-03 15:57:11,8.99234401274164
"443",2021-05-03,"15:58:00",98,"dewl",32.61,0.16,0.000315,25.2,38.5,2021-05-03 15:58:00,8.96521690800112
"444",2021-05-03,"15:58:55",98,"mite",40.84,0.17,6.36e-07,25.2,38.4,2021-05-03 15:58:55,8.94193063031799
"445",2021-05-03,"16:01:19",99,"dors",22,0.34,0.00256,25.2,38.1,2021-05-03 16:01:19,8.87207179726864
"446",2021-05-03,"16:02:05",99,"vent",33.69,0.09,0,25.2,37.7,2021-05-03 16:02:05,8.77892668653616
"447",2021-05-03,"16:02:56",99,"head",36.67,0.11,3.54e-05,25.1,37.8,2021-05-03 16:02:56,8.75282766341151
"448",2021-05-03,"16:03:42",99,"dewl",45.19,0.1,7.44e-06,25.1,37.9,2021-05-03 16:03:42,8.77598329215069
"449",2021-05-03,"16:04:40",99,"mite",46.74,0.14,0.000115,25.1,37.7,2021-05-03 16:04:40,8.72967203467233
"450",2021-05-10,"13:12:49",100,"dors",36.42,0.19,0,22.4,53.1,2021-05-10 13:12:49,10.5453062343391
"451",2021-05-10,"13:13:37",100,"vent",50.64,0.12,0,22.3,53,2021-05-10 13:13:37,10.465105357223
"452",2021-05-10,"13:14:38",100,"head",39.38,0.17,0.00387,22.3,53,2021-05-10 13:14:38,10.465105357223
"453",2021-05-10,"13:15:25",100,"dewl",55.3,0.12,1.16e-05,22.3,52.9,2021-05-10 13:15:25,10.445359875417
"454",2021-05-10,"13:46:18",100,"mite",20.34,0.35,0.1271301,22.8,52,2021-05-10 13:46:18,10.5666279846677
"455",2021-05-10,"13:36:13",101,"dors",21.71,0.13,2.2e-05,22.6,52.1,2021-05-10 13:36:13,10.4662346040892
"456",2021-05-10,"13:37:55",101,"vent",22.67,0.31,0.0757,22.8,51.5,2021-05-10 13:37:55,10.4650257925074
"457",2021-05-10,"13:39:44",101,"head",21.07,0.32,0.1053696,22.9,51.1,2021-05-10 13:39:44,10.4433839469356
"458",2021-05-10,"13:41:55",101,"dewl",17.72,0.4,0.1990256,22.8,51.7,2021-05-10 13:41:55,10.5056666693715
"459",2021-05-10,"13:43:41",101,"mite",27.83,0.27,0.0702,23,51.2,2021-05-10 13:43:41,10.5238742352931
"460",2021-05-10,"13:49:09",102,"dors",28.56,0.26,7.13e-06,22.9,51.7,2021-05-10 13:49:09,10.5660068504222
"461",2021-05-10,"13:50:06",102,"vent",46.03,0.15,0,22.9,51.4,2021-05-10 13:50:06,10.5046953986789
"462",2021-05-10,"13:52:12",102,"head",26.12,0.28,0.1057823,22.9,51.5,2021-05-10 13:52:12,10.52513254926
"463",2021-05-10,"13:52:57",102,"dewl",39.84,0.05,6.1e-05,23,51.3,2021-05-10 13:52:57,10.5444286771589
"464",2021-05-10,"13:53:41",102,"mite",48.35,0.08,6.32e-05,23,51.1,2021-05-10 13:53:41,10.5033197934273
"465",2021-05-10,"13:55:13",103,"dors",25.81,0.08,9.54e-05,22.9,51.5,2021-05-10 13:55:13,10.52513254926
"466",2021-05-10,"13:56:01",103,"vent",39.38,0.07,8.47e-05,22.9,51.5,2021-05-10 13:56:01,10.52513254926
"467",2021-05-10,"13:57:15",103,"head",33.06,0.22,0.0538,22.9,51.1,2021-05-10 13:57:15,10.4433839469356
"468",2021-05-10,"13:58:00",103,"dewl",43.13,0.11,5.51e-05,23.1,50.9,2021-05-10 13:58:00,10.5222081671755
"469",2021-05-10,"14:00:18",103,"mite",26.08,0.28,0.211564,23,51,2021-05-10 14:00:18,10.4827653515615
"470",2021-05-10,"14:03:06",104,"dors",24.41,0.08,3.7e-05,23,51.1,2021-05-10 14:03:06,10.5033197934273
"471",2021-05-10,"14:05:29",104,"vent",21.33,0.28,0.2692692,23,50.8,2021-05-10 14:05:29,10.4416564678299
"472",2021-05-10,"14:06:43",104,"head",29.5,0.19,0.0321,23,50.9,2021-05-10 14:06:43,10.4622109096957
"473",2021-05-10,"14:07:30",104,"dewl",45.07,0.05,6.42e-05,23.1,50.7,2021-05-10 14:07:30,10.4808635378349
"474",2021-05-10,"14:09:15",104,"mite",19.78,0.38,0.2817361,23.2,50.6,2021-05-10 14:09:15,10.5201303213904
"475",2021-05-10,"14:10:56",105,"dors",30.21,0.07,3.35e-05,23.2,50.5,2021-05-10 14:10:56,10.4993395500043
"476",2021-05-10,"14:12:15",105,"vent",33.52,0.22,0.0311,23.2,50.4,2021-05-10 14:12:15,10.4785487786181
"477",2021-05-10,"14:13:29",105,"head",33.23,0.22,0.0306,23.1,50.6,2021-05-10 14:13:29,10.4601912231646
"478",2021-05-10,"14:15:27",105,"dewl",33.55,0.2,0.1283497,23.1,50.4,2021-05-10 14:15:27,10.418846593824
"479",2021-05-10,"14:18:57",105,"mite",28.48,0.26,0.2145231,23.2,50.3,2021-05-10 14:18:57,10.457758007232
"480",2021-05-10,"14:21:32",106,"dors",25.28,0.24,0.0267,23.3,50.1,2021-05-10 14:21:32,10.4758170207015
"481",2021-05-10,"14:22:48",106,"vent",42.86,0.05,1.08e-05,23.5,49.9,2021-05-10 14:22:48,10.5536848468719
"482",2021-05-10,"14:24:17",106,"head",28.21,0.26,0.0890882,23.4,49.7,2021-05-10 14:24:17,10.4516347397032
"483",2021-05-10,"14:25:03",106,"dewl",46.47,0.13,0,23.4,49.8,2021-05-10 14:25:03,10.4726641858596
"484",2021-05-10,"14:29:24",106,"mite",32.98,0.23,0.0769,23.3,50.1,2021-05-10 14:29:24,10.4758170207015
"485",2021-05-10,"14:32:38",107,"dors",36.27,0.2,1.51e-05,23.4,50.1,2021-05-10 14:32:38,10.5357525243286
"486",2021-05-10,"14:33:26",107,"vent",54.3,0.08,4.33e-06,23.5,49.9,2021-05-10 14:33:26,10.5536848468719
"487",2021-05-10,"14:35:14",107,"head",37.43,0.2,0.1156134,23.4,49.8,2021-05-10 14:35:14,10.4726641858596
"488",2021-05-10,"14:39:37",107,"dewl",42.58,0.16,0.0393,23.5,49.6,2021-05-10 14:39:37,10.4902358397765
"489",2021-05-10,"14:42:11",107,"mite",36.07,0.17,0.4600273,23.6,49.4,2021-05-10 14:42:11,10.5076198177028
"490",2021-05-10,"14:46:39",108,"dors",27.95,0.21,0.000282,23.4,50.3,2021-05-10 14:46:39,10.5778114166413
"491",2021-05-10,"14:47:27",108,"vent",39.73,0.18,0.0011,23.6,49.7,2021-05-10 14:47:27,10.5714312740856
"492",2021-05-10,"14:48:12",108,"head",38.32,0.17,0.000358,23.6,49.5,2021-05-10 14:48:12,10.5288903031638
"493",2021-05-10,"14:52:10",108,"dewl",27.43,0.22,0.0629,23.7,49.3,2021-05-10 14:52:10,10.5462056515506
"494",2021-05-10,"14:53:55",108,"mite",30.81,0.23,0.1605154,23.7,49.2,2021-05-10 14:53:55,10.5248137536772
"495",2021-05-10,"14:57:17",109,"dors",30.92,0.23,0.0297,23.7,49.5,2021-05-10 14:57:17,10.5889894472972
"496",2021-05-10,"14:58:12",109,"vent",52.12,0.11,0,23.6,49.5,2021-05-10 14:58:12,10.5288903031638
"497",2021-05-10,"14:59:48",109,"head",30.85,0.24,0.0615,23.6,49.7,2021-05-10 14:59:48,10.5714312740856
"498",2021-05-10,"15:03:19",109,"head",32.88,0.19,0.0281,23.7,49.5,2021-05-10 15:03:19,10.5889894472972
"499",2021-05-10,"15:06:21",109,"dewl",25.89,0.22,0.3547198,23.7,49.4,2021-05-10 15:06:21,10.5675975494239
"500",2021-05-10,"15:07:06",109,"mite",53.49,0.05,5e-05,23.7,49.4,2021-05-10 15:07:06,10.5675975494239
"501",2021-05-10,"15:09:11",110,"dors",22.64,0.32,0.0833,23.6,49.4,2021-05-10 15:09:11,10.5076198177028
"502",2021-05-10,"15:13:15",110,"vent",23.24,0.31,0.0882,23.6,49.7,2021-05-10 15:13:15,10.5714312740856
"503",2021-05-10,"15:14:03",110,"head",38.24,0.18,2.27e-06,23.7,49.5,2021-05-10 15:14:03,10.5889894472972
"504",2021-05-10,"15:16:32",110,"dewl",18.21,0.39,0.3542307,23.7,49.3,2021-05-10 15:16:32,10.5462056515506
"505",2021-05-10,"15:17:39",110,"mite",39.66,0.18,0.0219,23.7,49.2,2021-05-10 15:17:39,10.5248137536772
"506",2021-05-10,"15:19:43",111,"dors",28.99,0.09,3.69e-05,23.6,49.6,2021-05-10 15:19:43,10.5501607886247
"507",2021-05-10,"15:20:27",111,"vent",42.69,0.15,0.00017,23.6,49.5,2021-05-10 15:20:27,10.5288903031638
"508",2021-05-10,"15:21:38",111,"head",30.38,0.23,0.0384,23.6,49.6,2021-05-10 15:21:38,10.5501607886247
"509",2021-05-10,"15:22:24",111,"dewl",40.03,0.14,0.000226,23.7,49.3,2021-05-10 15:22:24,10.5462056515506
"510",2021-05-10,"15:23:49",111,"mite",28.98,0.25,0.1070511,23.6,49.5,2021-05-10 15:23:49,10.5288903031638
"511",2021-05-10,"15:25:18",112,"dors",28,0.25,7e-04,23.6,49.7,2021-05-10 15:25:18,10.5714312740856
"512",2021-05-10,"15:29:43",112,"vent",23.26,0.31,0.1283721,23.6,49.7,2021-05-10 15:29:43,10.5714312740856
"513",2021-05-10,"15:31:44",112,"head",26.05,0.28,0.1009713,23.8,49,2021-05-10 15:31:44,10.5418152660452
"514",2021-05-10,"15:34:06",112,"dewl",16.2,0.46,0.3555619,23.7,49.2,2021-05-10 15:34:06,10.5248137536772
"515",2021-05-10,"15:36:06",112,"mite",17.19,0.4,0.2209795,23.7,49.3,2021-05-10 15:36:06,10.5462056515506
"516",2021-05-10,"15:37:42",115,"dors",22.43,0.32,0.0129,23.6,49.7,2021-05-10 15:37:42,10.5714312740856
"517",2021-05-10,"15:40:17",115,"vent",20.63,0.29,0.281449,23.7,49.2,2021-05-10 15:40:17,10.5248137536772
"518",2021-05-10,"15:41:33",115,"head",24.92,0.23,0.0568867,23.8,49,2021-05-10 15:41:33,10.5418152660452
"519",2021-05-10,"15:43:41",115,"dewl",16.29,0.43,0.2090893,23.6,49.7,2021-05-10 15:43:41,10.5714312740856
"520",2021-05-10,"15:49:48",115,"mite",22.01,0.32,0.1432397,23.8,49.3,2021-05-10 15:49:48,10.6063569921638
"521",2021-05-10,"15:52:36",116,"dors",20.16,0.34,0.0241,23.7,49.7,2021-05-10 15:52:36,10.6317732430439
"522",2021-05-10,"15:57:00",116,"vent",21.16,0.33,0.1332487,23.7,49.3,2021-05-10 15:57:00,10.5462056515506
"523",2021-05-10,"15:57:43",116,"head",38.83,0.17,4.7e-06,23.7,49.3,2021-05-10 15:57:43,10.5462056515506
"524",2021-05-10,"15:59:44",116,"dewl",17.92,0.4,0.2171547,23.6,49.5,2021-05-10 15:59:44,10.5288903031638
"525",2021-05-10,"16:01:40",116,"mite",17.03,0.44,0.2255701,23.7,49.4,2021-05-10 16:01:40,10.5675975494239
"526",2021-05-10,"16:04:41",119,"dors",18.31,0.37,0.0253,23.8,49.4,2021-05-10 16:04:41,10.62787090087
"527",2021-05-10,"16:05:25",119,"vent",38.46,0.19,0.000249,23.8,49.1,2021-05-10 16:05:25,10.5633291747514
"528",2021-05-10,"16:07:04",119,"head",23.84,0.26,0.1128984,23.6,49.5,2021-05-10 16:07:04,10.5288903031638
"529",2021-05-10,"16:12:02",119,"dewl",13.7,0.55,0.2299365,23.6,49.3,2021-05-10 16:12:02,10.4863493322419
"530",2021-05-10,"16:14:24",119,"mite",14.38,0.48,0.25435,23.6,49.1,2021-05-10 16:14:24,10.44380836132
"531",2021-05-10,"16:17:13",113,"dors",18.71,0.4,0.0437938,23.5,49.5,2021-05-10 16:17:13,10.4690861707447
"532",2021-05-10,"16:18:02",113,"vent",39.72,0.18,1.6e-06,23.5,49.5,2021-05-10 16:18:02,10.4690861707447
"533",2021-05-10,"16:19:24",113,"head",22.89,0.3,0.103665,23.6,49.2,2021-05-10 16:19:24,10.4650788467809
"534",2021-05-10,"16:21:31",113,"dewl",17.22,0.36,0.1828531,23.4,49.5,2021-05-10 16:21:31,10.4095758473905
"535",2021-05-10,"16:23:38",113,"mite",11.48,0.62,0.281363,23.4,49.6,2021-05-10 16:23:38,10.4306052935469
"536",2021-05-10,"16:27:23",114,"dors",20.17,0.34,0.0608337,23.5,49.6,2021-05-10 16:27:23,10.4902358397765
"537",2021-05-10,"16:29:49",114,"vent",21.95,0.33,0.2041533,23.6,49.2,2021-05-10 16:29:49,10.4650788467809
"538",2021-05-10,"16:30:53",114,"head",22.65,0.31,0.0409,23.7,49,2021-05-10 16:30:53,10.4820299579306
"539",2021-05-10,"16:33:18",114,"dewl",13.37,0.52,0.2656123,23.7,49,2021-05-10 16:33:18,10.4820299579306
"540",2021-05-10,"16:35:31",114,"mite",14.62,0.45,0.240061,23.6,49.1,2021-05-10 16:35:31,10.44380836132
"541",2021-05-10,"16:38:19",117,"dors",20.98,0.33,0.0345,23.5,49.4,2021-05-10 16:38:19,10.4479365017129
"542",2021-05-10,"16:39:06",117,"vent",35.13,0.09,3.78e-05,23.7,49,2021-05-10 16:39:06,10.4820299579306
"543",2021-05-10,"16:40:11",117,"head",23.98,0.3,0.0516,23.5,49.3,2021-05-10 16:40:11,10.4267868326811
"544",2021-05-10,"16:42:34",117,"dewl",17.83,0.42,0.2087809,23.5,49.5,2021-05-10 16:42:34,10.4690861707447
"545",2021-05-10,"16:45:00",117,"mite",11.68,0.63,0.3382559,23.6,49.2,2021-05-10 16:45:00,10.4650788467809
"546",2021-05-10,"16:47:14",118,"dors",17.1,0.42,0.0438,23.6,48.9,2021-05-10 16:47:14,10.4012673903981
"547",2021-05-10,"16:47:57",118,"vent",38.4,0.14,5.42e-06,23.6,48.9,2021-05-10 16:47:57,10.4012673903981
"548",2021-05-10,"16:49:35",118,"head",17.51,0.4,0.1420657,23.6,48.9,2021-05-10 16:49:35,10.4012673903981
"549",2021-05-10,"16:51:33",118,"dewl",18,0.4,0.1764081,23.6,48.9,2021-05-10 16:51:33,10.4012673903981
"550",2021-05-10,"16:53:40",118,"mite",14.32,0.5,0.2224362,23.5,49,2021-05-10 16:53:40,10.3633378255856
"551",2021-05-10,"16:56:33",122,"dors",16.75,0.39,0.0463,23.5,49.1,2021-05-10 16:56:33,10.3844874946174
"552",2021-05-10,"16:58:31",122,"vent",18.82,0.3,0.1282854,23.6,49,2021-05-10 16:58:31,10.4225378758591
"553",2021-05-10,"16:59:58",122,"head",20.54,0.33,0.0743,23.5,49.3,2021-05-10 16:59:58,10.4267868326811
"554",2021-05-10,"17:02:12",122,"dewl",17.9,0.41,0.1982849,23.7,49,2021-05-10 17:02:12,10.4820299579306
"555",2021-05-10,"17:04:03",122,"mite",15.64,0.47,0.2021361,23.6,49.1,2021-05-10 17:04:03,10.44380836132
"556",2021-05-10,"17:05:54",120,"dors",18.1,0.35,0.0132,23.5,49.1,2021-05-10 17:05:54,10.3844874946174
"557",2021-05-10,"17:08:35",120,"vent",10.89,0.65,0.3077523,23.5,49.1,2021-05-10 17:08:35,10.3844874946174
"558",2021-05-10,"17:09:44",120,"head",17.25,0.41,0.0508,23.5,49.1,2021-05-10 17:09:44,10.3844874946174
"559",2021-05-10,"17:11:14",120,"dewl",16.56,0.38,0.1085838,23.6,48.9,2021-05-10 17:11:14,10.4012673903981
"560",2021-05-10,"17:13:18",120,"mite",10.9,0.66,0.2399779,23.5,49.1,2021-05-10 17:13:18,10.3844874946174
"561",2021-05-17,"12:35:57",123,"dors",30.91,0.22,6.07e-06,23.4,46.8,2021-05-17 12:35:57,9.84178080116923
"562",2021-05-17,"12:36:53",123,"vent",38.66,0.17,0,23.3,46.9,2021-05-17 12:36:53,9.80670295949905
"563",2021-05-17,"12:37:53",123,"head",30.71,0.19,0.000419,23.4,46.7,2021-05-17 12:37:53,9.82075135501288
"564",2021-05-17,"12:41:55",123,"dewl",17.92,0.37,0.2248195,23.4,46.9,2021-05-17 12:41:55,9.86281024732557
"565",2021-05-17,"12:46:14",123,"mite",16.73,0.41,0.08966,23.5,46.5,2021-05-17 12:46:14,9.83459609979046
"566",2021-05-17,"12:48:44",124,"dors",25.63,0.21,3.2e-05,23.6,46.6,2021-05-17 12:48:44,9.91204622479659
"567",2021-05-17,"12:49:29",124,"vent",45.09,0.13,3.29e-05,23.6,46.4,2021-05-17 12:49:29,9.86950525387471
"568",2021-05-17,"12:50:24",124,"head",20.97,0.3,0.0314,23.6,46.2,2021-05-17 12:50:24,9.82696428295284
"569",2021-05-17,"12:51:07",124,"dewl",38.23,0.16,0.000169,23.6,46.3,2021-05-17 12:51:07,9.84823476841377
"570",2021-05-17,"12:53:22",124,"mite",18.74,0.38,0.3312742,23.6,46.3,2021-05-17 12:53:22,9.84823476841377
"571",2021-05-17,"13:04:49",125,"dors",25.72,0.25,0,23.7,46.5,2021-05-17 13:04:49,9.94723251109739
"572",2021-05-17,"13:12:48",125,"vent",19.25,0.36,0.3684582,24,45.9,2021-05-17 13:12:48,9.98771855810415
"573",2021-05-17,"13:18:20",125,"head",22.52,0.33,0.0884,23.8,46.3,2021-05-17 13:18:20,9.96093973097739
"574",2021-05-17,"13:20:22",125,"dewl",13.03,0.5,0.2215372,23.8,46,2021-05-17 13:20:22,9.89639800485875
"575",2021-05-17,"13:22:22",125,"mite",9.99,0.65,0.2040813,23.9,45.9,2021-05-17 13:22:22,9.93116286565977
"576",2021-05-17,"13:24:32",126,"dors",15.19,0.47,0.0312,23.9,45.8,2021-05-17 13:24:32,9.90952634525528
"577",2021-05-17,"13:31:36",126,"vent",10.68,0.69,0.2222846,24,45.7,2021-05-17 13:31:36,9.94419908726274
"578",2021-05-17,"13:32:23",126,"head",33.67,0.21,0,23.8,45.9,2021-05-17 13:32:23,9.87488409615253
"579",2021-05-17,"13:33:39",126,"dewl",14.22,0.41,0.1540416,24,45.8,2021-05-17 13:33:39,9.96595882268345
"580",2021-05-17,"13:35:36",126,"mite",10.62,0.7,0.3840545,24.1,45.5,2021-05-17 13:35:36,9.95701807787787
"581",2021-05-17,"13:38:57",127,"dors",29.87,0.15,7.1e-05,24,45.8,2021-05-17 13:38:57,9.96595882268345
"582",2021-05-17,"13:39:42",127,"vent",51.46,0.13,3.28e-05,24.1,45.6,2021-05-17 13:39:42,9.97890163409298
"583",2021-05-17,"13:40:47",127,"head",26.46,0.2,0.0742282,24,45.7,2021-05-17 13:40:47,9.94419908726274
"584",2021-05-17,"13:43:07",127,"dewl",12.92,0.54,0.3218417,24.1,45.5,2021-05-17 13:43:07,9.95701807787787
"585",2021-05-17,"13:45:11",127,"mite",15.07,0.4,0.3230112,24,45.7,2021-05-17 13:45:11,9.94419908726274
"586",2021-05-17,"13:50:02",128,"dors",19.44,0.38,0.0155,24.1,45.4,2021-05-17 13:50:02,9.93513452166275
"587",2021-05-17,"13:50:44",128,"vent",37.91,0.09,2.64e-05,24,45.5,2021-05-17 13:50:44,9.90067961642133
"588",2021-05-17,"13:51:47",128,"head",18.01,0.36,0.0719,23.9,45.8,2021-05-17 13:51:47,9.90952634525528
"589",2021-05-17,"13:54:27",128,"dewl",9.35,0.56,0.327725,24.1,45.4,2021-05-17 13:54:27,9.93513452166275
"590",2021-05-17,"13:56:55",128,"mite",13.15,0.56,0.2847817,24.1,45.4,2021-05-17 13:56:55,9.93513452166275
"591",2021-05-17,"13:59:47",129,"dors",14.31,0.51,0.0162,24.1,45.8,2021-05-17 13:59:47,10.0226687465232
"592",2021-05-17,"14:01:54",129,"vent",18.08,0.41,0.1362254,24.1,45.3,2021-05-17 14:01:54,9.91325096544763
"593",2021-05-17,"14:02:38",129,"head",21.73,0.26,0.00721,24,45.5,2021-05-17 14:02:38,9.90067961642133
"594",2021-05-17,"14:03:49",129,"dewl",16.28,0.43,0.0869,23.9,45.7,2021-05-17 14:03:49,9.88788982485079
"595",2021-05-17,"14:05:50",129,"mite",17.2,0.36,0.1702126,24.1,45.4,2021-05-17 14:05:50,9.93513452166275
"596",2021-05-17,"14:07:27",130,"dors",20.45,0.36,0.00052,24.1,45.6,2021-05-17 14:07:27,9.97890163409298
"597",2021-05-17,"14:10:00",130,"vent",22.3,0.27,0.2137618,23.9,45.6,2021-05-17 14:10:00,9.8662533044463
"598",2021-05-17,"14:10:45",130,"head",27.98,0.09,0.00473,24,45.8,2021-05-17 14:10:45,9.96595882268345
"599",2021-05-17,"14:15:02",130,"dewl",25.1,0.26,0.1558571,24.1,45.5,2021-05-17 14:15:02,9.95701807787787
"600",2021-05-17,"14:16:18",130,"mite",49.51,0.09,0.0334,24,45.8,2021-05-17 14:16:18,9.96595882268345
"601",2021-05-17,"14:19:55",131,"dors",26.49,0.11,3.75e-05,24.1,45.4,2021-05-17 14:19:55,9.93513452166275
"602",2021-05-17,"14:21:58",131,"vent",27.86,0.24,0.1656335,24,45.6,2021-05-17 14:21:58,9.92243935184204
"603",2021-05-17,"14:23:01",131,"head",21.73,0.29,0.0433,24.1,45.3,2021-05-17 14:23:01,9.91325096544763
"604",2021-05-17,"14:25:26",131,"dewl",15.78,0.45,0.2472371,24.1,45.2,2021-05-17 14:25:26,9.89136740923252
"605",2021-05-17,"14:27:21",131,"mite",22.32,0.33,0.1714131,24.1,45.1,2021-05-17 14:27:21,9.8694838530174
"606",2021-05-17,"14:28:54",132,"dors",28.04,0.07,6.84e-05,24,45.5,2021-05-17 14:28:54,9.90067961642133
"607",2021-05-17,"14:29:43",132,"vent",32.54,0.09,3.97e-05,24.2,45.2,2021-05-17 14:29:43,9.94760933555986
"608",2021-05-17,"14:30:40",132,"head",29.19,0.25,0.0193,24.1,45.3,2021-05-17 14:30:40,9.91325096544763
"609",2021-05-17,"14:33:20",132,"dewl",18.57,0.36,0.2657457,24.2,45.1,2021-05-17 14:33:20,9.92560135030419
"610",2021-05-17,"14:35:39",132,"mite",23.15,0.3,0.33122,24.2,45.1,2021-05-17 14:35:39,9.92560135030419
"611",2021-05-17,"14:37:44",133,"dors",21.47,0.25,0.0269886,24.1,45.3,2021-05-17 14:37:44,9.91325096544763
"612",2021-05-17,"14:38:32",133,"vent",31,0.18,0.000435,24.1,45.4,2021-05-17 14:38:32,9.93513452166275
"613",2021-05-17,"14:41:19",133,"mite",17.84,0.4,0.2680633,24.2,45.1,2021-05-17 14:41:19,9.92560135030419
"614",2021-05-17,"14:42:40",133,"head",33.46,0.22,0.0164,24.2,45.1,2021-05-17 14:42:40,9.92560135030419
"615",2021-05-17,"14:44:30",133,"dewl",16.02,0.35,0.1654079,24.2,45.1,2021-05-17 14:44:30,9.92560135030419
"616",2021-05-17,"14:46:10",134,"dors",22.9,0.3,0.0026,24.1,45.4,2021-05-17 14:46:10,9.93513452166275
"617",2021-05-17,"14:47:59",134,"vent",23.83,0.24,0.137543,24.1,45.2,2021-05-17 14:47:59,9.89136740923252
"618",2021-05-17,"14:49:28",134,"head",23.8,0.31,0.0896,24.2,45.1,2021-05-17 14:49:28,9.92560135030419
"619",2021-05-17,"14:51:19",134,"dewl",15.16,0.43,0.2138985,24.2,45.1,2021-05-17 14:51:19,9.92560135030419
"620",2021-05-17,"14:53:11",134,"mite",10.07,0.69,0.2150152,24.2,45,2021-05-17 14:53:11,9.90359336504853
"621",2021-05-17,"15:02:09",135,"dors",22.79,0.28,3.27e-06,24.1,45.8,2021-05-17 15:02:09,10.0226687465232
"622",2021-05-17,"15:02:53",135,"vent",29.86,0.04,2.74e-05,24.2,45.5,2021-05-17 15:02:53,10.0136332913268
"623",2021-05-17,"15:03:36",135,"head",32.7,0.17,2e-04,24.2,45.4,2021-05-17 15:03:36,9.99162530607119
"624",2021-05-17,"15:05:38",135,"dewl",14.88,0.48,0.2135247,24.1,45.6,2021-05-17 15:05:38,9.97890163409298
"625",2021-05-17,"15:07:41",135,"mite",21.14,0.35,0.1735784,24.2,45.3,2021-05-17 15:07:41,9.96961732081552
"626",2021-05-17,"15:10:23",136,"dors",16.22,0.46,0.0401,24.1,45.6,2021-05-17 15:10:23,9.97890163409298
"627",2021-05-17,"15:12:36",136,"vent",18.38,0.39,0.1705601,24.2,45.3,2021-05-17 15:12:36,9.96961732081552
"628",2021-05-17,"15:13:48",136,"head",23.89,0.27,0.0383,24.3,45.2,2021-05-17 15:13:48,10.0041273081403
"629",2021-05-17,"15:16:21",136,"dewl",19.22,0.33,0.2132206,24.2,45.6,2021-05-17 15:16:21,10.0356412765825
"630",2021-05-17,"15:18:39",136,"mite",17.18,0.41,0.1920256,24.2,45.6,2021-05-17 15:18:39,10.0356412765825
"631",2021-05-17,"15:21:40",137,"dors",25.43,0.18,0.000368,24.1,46,2021-05-17 15:21:40,10.0664358589534
"632",2021-05-17,"15:24:00",137,"vent",20.02,0.29,0.1878024,24.1,45.6,2021-05-17 15:24:00,9.97890163409298
"633",2021-05-17,"15:25:05",137,"head",22.81,0.24,0.0385,24.2,45.4,2021-05-17 15:25:05,9.99162530607119
"634",2021-05-17,"15:27:26",137,"dewl",18.17,0.37,0.2099369,24.1,45.7,2021-05-17 15:27:26,10.0007851903081
"635",2021-05-17,"15:29:53",137,"mite",19.41,0.38,0.1273339,24.1,45.6,2021-05-17 15:29:53,9.97890163409298
"636",2021-05-17,"15:32:54",138,"dors",19.64,0.36,0.0226384,24.3,45.3,2021-05-17 15:32:54,10.0262603331583
"637",2021-05-17,"15:35:22",138,"vent",24.41,0.28,0.2801074,24.2,45.3,2021-05-17 15:35:22,9.96961732081552
"638",2021-05-17,"15:36:38",138,"head",17.55,0.41,0.0782,24.1,45.2,2021-05-17 15:36:38,9.89136740923252
"639",2021-05-17,"15:39:12",138,"dewl",11.57,0.64,0.2790845,24,45.6,2021-05-17 15:39:12,9.92243935184204
"640",2021-05-17,"15:40:59",138,"mite",10.07,0.66,0.183358,23.9,45.7,2021-05-17 15:40:59,9.88788982485079
"641",2021-05-17,"15:44:01",139,"dors",22.44,0.13,6.48e-05,23.9,45.9,2021-05-17 15:44:01,9.93116286565977
"642",2021-05-17,"15:46:20",139,"vent",18.76,0.36,0.2803388,23.9,45.7,2021-05-17 15:46:20,9.88788982485079
"643",2021-05-17,"15:47:44",139,"head",19.73,0.38,0.0775,24,45.3,2021-05-17 15:47:44,9.85716014557991
